Warp DeprecationWarning: The symbol `warp.context.Device` will soon be removed from the public API. Use `warp.Device` instead.
/home/iaziz6/Imo_Training/Training/physicsnemo_env/lib/python3.10/site-packages/physicsnemo/distributed/manager.py:415: UserWarning: Could not initialize using ENV, SLURM or OPENMPI methods. Assuming this is a single process job
  warn(
[2026-04-30 06:49:04,119][main][INFO] - Using physics-informed training with train_num_samples=100, val_num_samples=6, max_epochs=100, log_every_steps=1, val_every_steps=7.
Epoch 2/100 | Step 16/100 | Global 116 | Total 0.302142 | Data 0.280339 | NS 14.140862 | T 7.662396 | LR 9.71e-04
Epoch 2/100 | Step 17/100 | Global 117 | Total 0.245247 | Data 0.226664 | NS 12.720520 | T 5.863279 | LR 9.71e-04
Epoch 2/100 | Step 18/100 | Global 118 | Total 0.251951 | Data 0.231976 | NS 13.729295 | T 6.245496 | LR 9.71e-04
Epoch 2/100 | Step 19/100 | Global 119 | Total 0.329304 | Data 0.309489 | NS 14.245431 | T 5.569473 | LR 9.71e-04
Epoch 2/100 | Step 20/100 | Global 120 | Total 0.703404 | Data 0.684009 | NS 13.600329 | T 5.793943 | LR 9.70e-04
Epoch 2/100 | Step 21/100 | Global 121 | Total 0.346442 | Data 0.328754 | NS 10.666037 | T 7.021707 | LR 9.70e-04
Epoch 2/100 | Step 22/100 | Global 122 | Total 0.336580 | Data 0.317921 | NS 9.737202 | T 8.921486 | LR 9.70e-04
Epoch 2/100 | Step 23/100 | Global 123 | Total 0.229500 | Data 0.211593 | NS 9.997932 | T 7.909140 | LR 9.70e-04
Epoch 2/100 | Step 24/100 | Global 124 | Total 0.323761 | Data 0.304922 | NS 12.235149 | T 6.603474 | LR 9.69e-04
[2026-04-30 07:35:35,307][train][INFO] - [100.00%] Mini-Batch Losses: Mini-batch T phy loss =  5.485e+00
Epoch 2/100 | Step 25/100 | Global 125 | Total 0.259923 | Data 0.240920 | NS 13.518160 | T 5.484752 | LR 9.69e-04
Epoch 2/100 | Step 26/100 | Global 126 | Total 0.301052 | Data 0.270483 | NS 19.165535 | T 11.403870 | LR 9.69e-04
Epoch 2/100 | Step 27/100 | Global 127 | Total 0.330691 | Data 0.296019 | NS 18.955297 | T 15.716652 | LR 9.69e-04
Epoch 2/100 | Step 28/100 | Global 128 | Total 0.253578 | Data 0.229079 | NS 18.026770 | T 6.471277 | LR 9.69e-04
Epoch 2/100 | Step 29/100 | Global 129 | Total 0.261887 | Data 0.235005 | NS 17.831490 | T 9.050608 | LR 9.68e-04
Epoch 2/100 | Step 30/100 | Global 130 | Total 0.274789 | Data 0.250972 | NS 16.945116 | T 6.871377 | LR 9.68e-04
Epoch 2/100 | Step 31/100 | Global 131 | Total 0.330196 | Data 0.305799 | NS 16.646862 | T 7.750394 | LR 9.68e-04
Epoch 2/100 | Step 32/100 | Global 132 | Total 0.346064 | Data 0.323505 | NS 16.702679 | T 5.856707 | LR 9.68e-04
Epoch 2/100 | Step 33/100 | Global 133 | Total 0.343624 | Data 0.325140 | NS 13.705799 | T 4.778668 | LR 9.67e-04
Epoch 2/100 | Step 34/100 | Global 134 | Total 0.241744 | Data 0.221300 | NS 12.547308 | T 7.897071 | LR 9.67e-04
Epoch 2/100 | Step 35/100 | Global 135 | Total 0.287490 | Data 0.263911 | NS 11.569275 | T 12.009706 | LR 9.67e-04
Epoch 2/100 | Step 36/100 | Global 136 | Total 0.271981 | Data 0.249691 | NS 11.817532 | T 10.472784 | LR 9.67e-04
Epoch 2/100 | Step 37/100 | Global 137 | Total 0.345290 | Data 0.326649 | NS 12.070735 | T 6.570256 | LR 9.66e-04
Epoch 2/100 | Step 38/100 | Global 138 | Total 0.381231 | Data 0.366167 | NS 10.363041 | T 4.700686 | LR 9.66e-04
Epoch 2/100 | Step 39/100 | Global 139 | Total 0.245613 | Data 0.231943 | NS 8.433577 | T 5.236044 | LR 9.66e-04
Epoch 2/100 | Step 40/100 | Global 140 | Total 0.221533 | Data 0.203520 | NS 8.586361 | T 9.426742 | LR 9.66e-04
Epoch 2/100 | Step 41/100 | Global 141 | Total 0.244888 | Data 0.231267 | NS 7.603670 | T 6.016922 | LR 9.65e-04
Epoch 2/100 | Step 42/100 | Global 142 | Total 0.262803 | Data 0.250384 | NS 8.148438 | T 4.270475 | LR 9.65e-04
Epoch 2/100 | Step 43/100 | Global 143 | Total 0.335920 | Data 0.324512 | NS 8.101949 | T 3.305784 | LR 9.65e-04
Epoch 2/100 | Step 44/100 | Global 144 | Total 0.193680 | Data 0.179898 | NS 9.839113 | T 3.943054 | LR 9.65e-04
Epoch 2/100 | Step 45/100 | Global 145 | Total 0.202197 | Data 0.185737 | NS 11.123007 | T 5.336270 | LR 9.64e-04
Epoch 2/100 | Step 46/100 | Global 146 | Total 0.248283 | Data 0.231112 | NS 11.483785 | T 5.687186 | LR 9.64e-04
Epoch 2/100 | Step 47/100 | Global 147 | Total 0.209153 | Data 0.193816 | NS 10.057652 | T 5.278685 | LR 9.64e-04
Epoch 2/100 | Step 48/100 | Global 148 | Total 0.218498 | Data 0.204605 | NS 8.670460 | T 5.222897 | LR 9.64e-04
Epoch 2/100 | Step 49/100 | Global 149 | Total 0.307260 | Data 0.294328 | NS 8.391664 | T 4.540008 | LR 9.63e-04
[2026-04-30 07:45:22,480][train][INFO] - [200.00%] Mini-Batch Losses: Mini-batch T phy loss =  5.487e+00
Epoch 2/100 | Step 50/100 | Global 150 | Total 0.283215 | Data 0.267606 | NS 10.122091 | T 5.487271 | LR 9.63e-04
Epoch 2/100 | Step 51/100 | Global 151 | Total 0.191853 | Data 0.179653 | NS 7.842010 | T 4.358252 | LR 9.63e-04
Epoch 2/100 | Step 52/100 | Global 152 | Total 0.282771 | Data 0.270015 | NS 8.236023 | T 4.519631 | LR 9.63e-04
Epoch 2/100 | Step 53/100 | Global 153 | Total 0.251973 | Data 0.237328 | NS 9.405486 | T 5.239672 | LR 9.62e-04
Epoch 2/100 | Step 54/100 | Global 154 | Total 0.337767 | Data 0.320999 | NS 9.766657 | T 7.001437 | LR 9.62e-04
Epoch 2/100 | Step 55/100 | Global 155 | Total 0.262608 | Data 0.244900 | NS 10.457312 | T 7.251014 | LR 9.62e-04
Epoch 2/100 | Step 56/100 | Global 156 | Total 0.211406 | Data 0.192560 | NS 10.477215 | T 8.368619 | LR 9.62e-04
Epoch 2/100 | Step 57/100 | Global 157 | Total 0.366583 | Data 0.349824 | NS 10.243948 | T 6.515391 | LR 9.62e-04
Epoch 2/100 | Step 58/100 | Global 158 | Total 0.250337 | Data 0.235435 | NS 10.342916 | T 4.559694 | LR 9.61e-04
Epoch 2/100 | Step 59/100 | Global 159 | Total 0.250879 | Data 0.228150 | NS 14.071557 | T 8.657625 | LR 9.61e-04
Epoch 2/100 | Step 60/100 | Global 160 | Total 0.190906 | Data 0.177052 | NS 7.267684 | T 6.585772 | LR 9.61e-04
Epoch 2/100 | Step 61/100 | Global 161 | Total 0.762768 | Data 0.750013 | NS 8.893188 | T 3.862396 | LR 9.61e-04
Epoch 2/100 | Step 62/100 | Global 162 | Total 0.241301 | Data 0.225447 | NS 8.298086 | T 7.555518 | LR 9.60e-04
Epoch 2/100 | Step 63/100 | Global 163 | Total 0.266845 | Data 0.236004 | NS 14.639207 | T 16.201473 | LR 9.60e-04
Epoch 2/100 | Step 64/100 | Global 164 | Total 0.240278 | Data 0.219995 | NS 10.385534 | T 9.897362 | LR 9.60e-04
Epoch 2/100 | Step 65/100 | Global 165 | Total 0.197631 | Data 0.178829 | NS 13.023463 | T 5.778093 | LR 9.60e-04
Epoch 2/100 | Step 66/100 | Global 166 | Total 0.433827 | Data 0.403972 | NS 16.908430 | T 12.946845 | LR 9.59e-04
Epoch 2/100 | Step 67/100 | Global 167 | Total 0.299056 | Data 0.273521 | NS 14.907428 | T 10.627660 | LR 9.59e-04
Epoch 2/100 | Step 68/100 | Global 168 | Total 0.191489 | Data 0.172116 | NS 12.387790 | T 6.984833 | LR 9.59e-04
Epoch 2/100 | Step 69/100 | Global 169 | Total 0.275738 | Data 0.252340 | NS 13.611395 | T 9.786023 | LR 9.59e-04
Epoch 2/100 | Step 70/100 | Global 170 | Total 0.283089 | Data 0.259831 | NS 12.706951 | T 10.551225 | LR 9.58e-04
Epoch 2/100 | Step 71/100 | Global 171 | Total 0.459809 | Data 0.438938 | NS 13.724249 | T 7.146290 | LR 9.58e-04
Epoch 2/100 | Step 72/100 | Global 172 | Total 0.245317 | Data 0.231990 | NS 9.448851 | T 3.878266 | LR 9.58e-04
Epoch 2/100 | Step 73/100 | Global 173 | Total 0.279481 | Data 0.266016 | NS 8.699240 | T 4.765664 | LR 9.58e-04
Epoch 2/100 | Step 74/100 | Global 174 | Total 0.313146 | Data 0.299424 | NS 8.657693 | T 5.064462 | LR 9.57e-04
[2026-04-30 07:54:02,563][train][INFO] - [300.00%] Mini-Batch Losses: Mini-batch T phy loss =  5.519e+00
Epoch 2/100 | Step 75/100 | Global 175 | Total 0.193081 | Data 0.177967 | NS 9.595157 | T 5.518931 | LR 9.57e-04
Epoch 2/100 | Step 76/100 | Global 176 | Total 0.184755 | Data 0.168949 | NS 10.282574 | T 5.523294 | LR 9.57e-04
Epoch 2/100 | Step 77/100 | Global 177 | Total 0.169489 | Data 0.153063 | NS 10.480865 | T 5.944970 | LR 9.57e-04
